,EURO,AUL,CAN,FRA,GER,JAP,USA
2004-01-05,31.450001,13.58,14.6,20.940001,16.66,39.599998,1122.219971
2004-01-06,31.645,13.68,14.57,20.879999,16.799999,39.240002,1123.670044
2004-01-07,31.075001,13.53,14.58,20.58,16.5,38.919998,1126.329956
2004-01-08,31.825001,13.73,14.64,20.99,16.84,39.240002,1131.920044
2004-01-09,31.594999,13.62,14.69,20.9,16.68,38.919998,1121.859985
2004-01-12,31.575001,13.77,14.68,20.799999,16.59,39.200001,1127.22998
2004-01-13,31.370001,13.67,14.7,20.690001,16.42,38.599998,1121.219971
2004-01-14,31.66,13.78,14.62,20.9,16.75,38.880001,1130.52002
2004-01-15,31.5,13.6,14.57,20.83,16.6,38.599998,1132.050049
2004-01-16,31.225,13.4,14.52,20.76,16.459999,39.200001,1139.829956
2004-01-20,31.65,13.54,14.94,20.959999,16.67,39.360001,1138.77002
2004-01-21,32.224998,13.69,14.9,21.25,17.059998999999998,39.400002,1147.619995
2004-01-22,32.275002,13.83,14.83,21.360001,17.08,39.720001,1143.939941
2004-01-23,31.799999,13.74,14.6,21.15,16.92,39.080002,1141.550049
2004-01-26,31.895,13.78,14.64,21.0,16.860001,39.720001,1155.369995
2004-01-27,32.025002,13.73,14.65,21.290001,16.9,39.16,1144.050049
2004-01-28,31.23,13.34,14.36,20.629999,16.58,38.400002,1128.47998
2004-01-29,31.370001,13.21,14.16,20.66,16.5,38.639999,1134.109985
2004-01-30,31.25,13.26,14.31,20.709999,16.440001000000002,38.639999,1131.130005
2004-02-02,31.174999,13.23,14.49,20.799999,16.299999,38.880001,1135.26001
2004-02-03,31.25,13.27,14.51,20.68,16.469998999999998,38.68,1136.030029
2004-02-04,31.040001,13.12,14.3,20.6,16.27,37.560001,1126.52002
2004-02-05,31.125,13.22,14.36,20.639999,16.41,37.919998,1128.589966
2004-02-06,31.76,13.48,14.59,21.0,16.68,38.360001,1142.76001
2004-02-09,32.040001000000004,13.64,14.63,21.18,16.860001,37.919998,1139.810059
2004-02-10,32.16,13.78,14.75,21.370001,16.99,38.240002,1145.540039
2004-02-11,32.669998,13.89,14.95,21.57,17.24,38.48,1157.76001
2004-02-12,32.52,14.0,14.86,21.49,17.110001,38.119999,1152.109985
2004-02-13,32.095001,14.05,14.8,21.219999,16.74,38.400002,1145.810059
2004-02-17,32.790001000000004,14.28,14.92,21.629999,16.98,39.040001,1156.98999
2004-02-18,32.325001,14.24,14.64,21.469999,16.799999,38.639999,1151.819946
2004-02-19,32.380001,14.25,14.6,21.709999,16.889999,38.48,1147.060059
2004-02-20,32.0,13.83,14.4,21.35,16.51,38.040001,1144.109985
2004-02-23,31.975,13.81,14.31,21.32,16.469998999999998,38.279999,1140.98999
2004-02-24,31.950001,13.94,14.38,21.25,16.35,37.84,1139.089966
2004-02-25,31.695,13.84,14.45,21.16,16.280001000000002,37.720001,1143.670044
2004-02-26,31.6,13.81,14.5,21.02,16.16,37.880001,1144.910034
2004-02-27,31.775,13.95,14.69,21.209999,16.219998999999998,38.84,1144.939941
2004-03-01,32.09,14.12,14.82,21.35,16.440001000000002,40.040001,1155.969971
2004-03-02,31.48,14.02,14.65,21.01,16.280001000000002,39.599998,1149.099976
2004-03-03,31.344999,13.74,14.58,21.0,16.1,39.48,1151.030029
2004-03-04,31.65,13.75,14.7,20.959999,16.280001000000002,39.400002,1154.869995
2004-03-05,32.139999,13.99,14.87,21.32,16.549999,39.52,1156.859985
2004-03-08,32.060001,13.95,14.85,21.280001,16.6,39.400002,1147.199951
2004-03-09,31.575001,13.97,14.73,20.879999,16.24,39.360001,1140.579956
2004-03-10,31.0,13.65,14.38,20.65,15.85,38.959999,1123.890015
2004-03-11,30.535,13.35,14.3,20.0,15.48,38.16,1106.780029
2004-03-12,30.545,13.52,14.23,20.35,15.5,39.0,1120.569946
2004-03-15,29.594999,13.32,13.95,19.799999,15.06,38.919998,1104.48999
2004-03-16,29.780001,13.51,14.14,19.950001,15.29,39.639999,1110.699951
2004-03-17,30.4,13.85,14.34,20.35,15.51,41.119999,1123.75
2004-03-18,30.299999,13.95,14.37,20.32,15.43,41.48,1122.319946
2004-03-19,29.639999,13.77,14.22,20.1,15.15,40.759998,1109.780029
2004-03-22,29.32,13.82,14.12,19.780001,14.85,40.119999,1095.400024
2004-03-23,29.379999,13.77,14.15,19.860001,14.98,40.799999,1093.949951
2004-03-24,29.135,13.62,14.0,19.469999,14.77,41.68,1091.329956
2004-03-25,29.719999,13.75,14.24,19.93,15.29,42.880001,1109.189941
2004-03-26,29.559999,13.88,14.34,19.76,15.15,43.32,1108.060059
2004-03-29,30.030001,13.89,14.56,20.08,15.43,43.639999,1122.469971
2004-03-30,30.17,13.98,14.75,20.219999,15.49,43.240002,1127.0
2004-03-31,30.43,14.07,14.59,20.4,15.56,43.48,1126.209961
2004-04-01,30.77,14.36,14.8,20.700001,15.81,43.959999,1132.170044
2004-04-02,30.924999,14.12,14.97,20.639999,15.83,44.32,1141.810059
2004-04-05,30.83,14.14,15.09,20.83,15.85,44.48,1150.569946
2004-04-06,30.745001,14.28,15.07,20.77,15.85,44.279999,1148.160034
2004-04-07,30.77,14.33,15.0,20.82,16.0,43.880001,1140.530029
2004-04-08,30.6,14.24,14.88,20.639999,15.84,43.68,1139.319946
2004-04-12,30.65,14.41,14.95,20.67,15.94,44.599998,1145.199951
2004-04-13,30.275,13.97,14.71,20.450001,15.72,43.759998,1129.439941
2004-04-14,30.15,13.57,14.34,20.26,15.55,42.959999,1128.170044
2004-04-15,30.155001,13.72,14.41,20.25,15.68,42.360001,1128.839966
2004-04-16,30.375,13.8,14.44,20.52,15.79,42.919998,1134.609985
2004-04-19,30.559999,13.88,14.48,20.610001,15.88,42.16,1135.819946
2004-04-20,30.040001,13.66,14.1,20.290001,15.6,42.400002,1118.150024
2004-04-21,30.035,13.53,14.06,20.190001,15.54,42.720001,1124.089966
2004-04-22,30.450001,13.7,14.33,20.5,15.75,43.200001,1139.930054
2004-04-23,30.389999,13.63,14.23,20.58,15.88,42.919998,1140.599976
2004-04-26,30.370001,13.58,14.3,20.440001,15.85,42.880001,1135.530029
2004-04-27,30.5,13.54,14.18,20.559999,15.97,42.52,1138.109985
2004-04-28,29.969999,13.2,13.55,20.059999,15.62,41.240002,1122.410034
2004-04-29,29.655001,13.06,13.36,19.93,15.49,41.119999,1113.890015
2004-04-30,29.620001,13.01,13.36,19.92,15.41,40.560001,1107.300049
2004-05-03,29.855,13.06,13.47,20.030001,15.55,40.52,1117.48999
2004-05-04,30.16,13.29,13.76,20.35,15.76,41.16,1119.550049
2004-05-05,30.584999,13.38,13.77,20.540001,15.95,41.720001,1121.530029
2004-05-06,30.02,13.13,13.69,20.280001,15.49,40.400002,1113.98999
2004-05-07,29.059999,12.61,13.39,19.84,15.02,39.200001,1098.699951
2004-05-10,28.775,12.1,13.05,19.42,14.75,36.720001,1087.119995
2004-05-11,28.825001,12.39,13.22,19.459999,14.8,37.48,1095.449951
2004-05-12,28.870001,12.52,13.13,19.389999,14.75,38.0,1097.280029
2004-05-13,28.6,12.39,13.19,19.440001,14.72,37.240002,1096.439941
2004-05-14,28.620001,12.42,13.19,19.68,14.78,36.720001,1095.699951
2004-05-17,28.52,12.25,13.0,19.57,14.57,35.759998,1084.099976
2004-05-18,28.610001,12.46,13.07,19.6,14.8,36.759998,1091.48999
2004-05-19,29.0,12.66,13.19,19.85,14.85,37.639999,1088.680054
2004-05-20,29.004999,12.51,13.29,19.799999,14.77,37.880001,1089.189941
2004-05-21,28.885,12.75,13.24,19.709999,14.87,38.52,1093.560059
2004-05-24,29.285,12.7,13.31,20.110001,15.16,38.48,1095.410034
2004-05-25,29.799999,12.92,13.55,20.25,15.34,39.200001,1113.050049
2004-05-26,29.825001,13.0,13.53,20.530001,15.32,38.919998,1114.939941
2004-05-27,30.389999,13.28,13.66,20.889999,15.72,39.639999,1121.280029
2004-05-28,30.299999,13.2,13.59,20.65,15.56,39.959999,1120.680054
2004-06-01,30.045,13.19,13.65,20.620001,15.4,39.720001,1121.199951
2004-06-02,30.299999,13.07,13.58,20.790001,15.65,40.0,1124.98999
2004-06-03,30.25,12.85,13.59,20.66,15.6,38.84,1116.640015
2004-06-04,30.674999,13.0,13.72,21.0,15.9,39.32,1122.5
2004-06-07,31.275,13.37,13.9,21.370001,16.200001,40.919998,1140.420044
2004-06-08,30.975,13.24,13.92,21.1,16.18,40.759998,1142.180054
2004-06-09,30.27,12.94,13.61,20.68,15.66,39.880001,1131.329956
2004-06-10,30.610001,13.01,13.69,20.85,15.88,40.919998,1136.469971
2004-06-14,29.945,12.85,13.43,20.42,15.35,39.959999,1125.290039
2004-06-15,30.5,13.02,13.69,20.75,15.79,40.959999,1132.01001
2004-06-16,30.32,12.95,13.73,20.75,15.68,40.919998,1133.560059
2004-06-17,30.485001,12.98,13.85,20.799999,15.73,40.880001,1132.050049
2004-06-18,30.785,13.19,13.88,21.040001,15.7,40.880001,1135.02002
2004-06-21,30.65,13.2,13.92,20.92,15.64,41.200001,1130.300049
2004-06-22,30.575001,13.08,14.08,20.969999,15.56,41.360001,1134.410034
2004-06-23,30.76,13.21,14.13,20.99,15.7,41.52,1144.060059
2004-06-24,30.945,13.4,14.19,21.040001,15.8,42.040001,1140.650024
2004-06-25,30.665001,13.35,14.15,21.0,15.76,42.040001,1134.430054
2004-06-28,31.094999,13.3,14.05,21.18,15.97,42.279999,1133.349976
2004-06-29,30.9,13.17,14.17,21.01,15.97,42.279999,1136.199951
2004-06-30,31.35,13.42,14.37,21.17,16.15,42.48,1140.839966
2004-07-01,30.85,13.3,14.39,20.879999,16.0,41.720001,1128.939941
2004-07-02,31.17,13.53,14.28,21.049999,16.030001000000002,41.48,1125.380005
2004-07-06,30.9,13.72,14.26,20.9,15.69,40.119999,1116.209961
2004-07-07,31.040001,13.95,14.36,21.120001,15.85,40.48,1118.329956
2004-07-08,30.92,13.86,14.33,21.030001,15.75,39.799999,1109.109985
2004-07-09,31.01,13.97,14.37,21.09,15.76,40.799999,1112.810059
2004-07-12,31.049999,14.0,14.3,21.18,15.74,40.84,1114.349976
2004-07-13,30.895,13.99,14.34,20.99,15.57,41.68,1115.140015
2004-07-14,30.674999,13.76,14.38,20.91,15.54,40.68,1111.469971
2004-07-15,30.375,13.67,14.22,20.75,15.27,40.240002,1106.689941
2004-07-16,30.450001,13.86,14.31,20.82,15.5,40.48,1101.390015
2004-07-19,30.375,13.88,14.42,20.75,15.4,40.639999,1100.900024
2004-07-20,30.33,13.82,14.41,20.82,15.48,40.720001,1108.670044
2004-07-21,29.879999,13.46,14.35,20.6,15.17,39.68,1093.880005
2004-07-22,29.985001,13.43,14.38,20.57,15.37,40.119999,1096.839966
2004-07-23,29.209999,13.16,14.37,20.08,14.97,39.16,1086.199951
2004-07-26,29.295,13.19,14.1,20.01,14.77,39.360001,1084.069946
2004-07-27,29.57,13.11,14.02,20.280001,15.04,39.32,1094.829956
2004-07-28,29.549999,13.17,14.11,20.08,15.05,39.040001,1095.420044
2004-07-29,29.75,13.18,14.33,20.48,15.17,38.919998,1100.430054
2004-07-30,29.75,13.24,14.36,20.43,15.14,39.360001,1101.719971
2004-08-02,29.775,13.4,14.41,20.26,15.2,39.599998,1106.619995
2004-08-03,29.645,13.47,14.46,20.41,15.11,39.279999,1099.689941
2004-08-04,29.605,13.41,14.4,20.299999,14.99,38.919998,1098.630005
2004-08-05,29.27,13.4,14.2,20.01,14.86,38.0,1080.699951
2004-08-06,29.25,13.37,14.05,20.110001,14.8,37.799999,1063.969971
2004-08-09,29.17,13.49,14.09,19.92,14.71,38.16,1065.219971
2004-08-10,29.545,13.43,14.14,20.23,14.9,38.48,1079.040039
2004-08-11,29.125,13.44,13.89,19.950001,14.66,38.799999,1075.790039
2004-08-12,28.75,13.33,13.72,19.889999,14.5,38.200001,1063.22998
2004-08-13,29.075001,13.42,14.0,19.91,14.7,37.759998,1064.800049
2004-08-16,29.6,13.5,14.24,20.16,14.89,38.16,1079.339966
2004-08-17,29.545,13.43,14.16,20.33,14.9,38.119999,1081.709961
2004-08-18,29.83,13.49,14.24,20.450001,15.03,38.68,1095.170044
2004-08-19,29.77,13.63,14.33,20.459999,14.97,38.720001,1091.22998
2004-08-20,29.895,13.71,14.5,20.48,14.93,39.48,1098.349976
2004-08-23,29.465,13.67,14.34,20.25,14.81,38.959999,1095.680054
2004-08-24,29.495001,13.43,14.31,20.17,14.78,39.560001,1096.189941
2004-08-25,29.795,13.39,14.43,20.459999,15.08,39.880001,1104.959961
2004-08-26,29.73,13.42,14.37,20.540001,15.06,39.720001,1105.089966
2004-08-27,29.775,13.56,14.3,20.59,15.12,39.84,1107.77002
2004-08-30,29.625,13.37,14.13,20.51,14.96,39.639999,1099.150024
2004-08-31,29.924999,13.54,14.28,20.49,15.0,39.919998,1104.23999
2004-09-01,30.049999,13.68,14.49,20.6,15.1,39.84,1105.910034
2004-09-02,30.450001,13.68,14.5,20.799999,15.28,40.16,1118.310059
2004-09-03,30.280001,13.42,14.46,20.68,15.09,39.040001,1113.630005
2004-09-07,30.395,13.56,14.6,20.790001,15.25,40.52,1121.300049
2004-09-08,30.424999,13.55,14.62,20.799999,15.3,40.16,1116.27002
2004-09-09,30.594999,13.48,14.7,20.83,15.36,39.720001,1118.380005
2004-09-10,30.924999,13.67,14.66,21.02,15.5,39.68,1123.920044
2004-09-13,31.02,13.71,14.69,21.27,15.62,39.799999,1125.819946
2004-09-14,31.094999,13.88,14.83,21.139999,15.69,40.16,1128.329956
2004-09-15,30.674999,13.74,14.69,20.9,15.55,39.240002,1120.369995
2004-09-16,30.799999,13.76,14.8,20.91,15.69,39.400002,1123.5
2004-09-17,30.969999,13.83,14.83,21.02,15.69,39.240002,1128.550049
2004-09-20,30.725,13.85,14.85,20.92,15.7,39.16,1122.199951
2004-09-21,31.5,13.95,15.18,21.32,16.059998999999998,39.400002,1129.300049
2004-09-22,30.92,13.94,15.1,21.120001,15.66,38.52,1113.560059
2004-09-23,30.775,14.09,15.06,20.85,15.54,38.400002,1108.359985
2004-09-24,30.745001,14.15,15.17,21.1,15.56,38.32,1110.109985
2004-09-27,30.559999,14.05,15.07,21.040001,15.48,37.919998,1103.52002
2004-09-28,31.07,14.27,15.25,21.18,15.62,38.16,1110.060059
2004-09-29,31.195,14.36,15.33,21.24,15.78,38.240002,1114.800049
2004-09-30,31.145,14.52,15.46,21.139999,15.77,38.799999,1114.579956
2004-10-01,31.77,14.6,15.64,21.66,16.09,39.68,1131.5
2004-10-04,31.719999,14.65,15.64,21.639999,16.16,39.919998,1135.170044
2004-10-05,31.870001,14.63,15.71,21.690001,16.16,39.720001,1134.47998
2004-10-06,32.0,14.68,15.91,21.559999,16.200001,40.080002,1142.050049
2004-10-07,31.715,14.69,15.73,21.52,16.15,39.560001,1130.650024
2004-10-08,31.870001,14.84,15.88,21.469999,16.209999,39.84,1122.140015
2004-10-11,31.969999,14.89,15.87,21.629999,16.24,40.119999,1124.390015
2004-10-12,31.575001,14.88,15.76,21.23,15.95,39.639999,1121.839966
2004-10-13,31.375,14.66,15.63,21.16,15.84,39.279999,1113.650024
2004-10-14,31.15,14.69,15.69,21.049999,15.78,38.799999,1103.290039
2004-10-15,31.795,14.83,15.82,21.4,15.93,39.040001,1108.199951
2004-10-18,31.879999,14.7,15.75,21.4,16.030001000000002,39.32,1114.02002
2004-10-19,31.870001,14.65,15.65,21.58,16.030001000000002,39.360001,1103.22998
2004-10-20,31.99,14.73,15.85,21.58,16.030001000000002,39.119999,1103.660034
2004-10-21,32.169998,14.96,16.030001000000002,21.67,16.18,39.439999,1106.48999
2004-10-22,32.119999,14.93,16.049999,21.58,16.030001000000002,38.919998,1095.73999
2004-10-25,32.110001000000004,15.01,16.18,21.6,16.09,39.080002,1094.800049
2004-10-26,32.220001,15.11,16.27,21.59,16.049999,39.119999,1111.089966
2004-10-27,32.5,15.27,16.23,21.98,16.35,39.720001,1125.400024
2004-10-28,32.825001,15.35,16.16,22.120001,16.370001000000002,39.68,1127.439941
2004-10-29,32.924999,15.47,16.450001,22.190001,16.48,39.720001,1130.199951
2004-11-01,32.93,15.58,16.379998999999998,22.200001,16.6,39.599998,1130.51001
2004-11-02,32.939999,15.5,16.299999,22.26,16.629998999999998,40.080002,1130.560059
2004-11-03,33.365002000000004,15.88,16.58,22.52,16.76,40.400002,1143.199951
2004-11-04,34.02,15.98,16.68,22.76,17.040001,40.959999,1161.670044
2004-11-05,34.200001,16.049999,16.799999,22.870001,17.139999,41.040001,1166.170044
2004-11-08,33.994999,15.9,16.780001000000002,22.74,17.040001,40.720001,1164.890015
2004-11-09,33.945,15.84,16.709999,22.74,17.049999,40.560001,1164.079956
2004-11-10,33.950001,15.98,16.75,22.73,17.17,40.040001,1162.910034
2004-11-11,34.52,16.18,16.77,23.25,17.35,40.240002,1173.47998
2004-11-12,34.845001,16.309998999999998,16.870001000000002,23.370001,17.5,40.880001,1184.170044
2004-11-15,34.494999,16.370001000000002,16.790001,23.049999,17.4,41.52,1183.810059
2004-11-16,34.25,16.299999,16.870001000000002,22.959999,17.280001000000002,41.279999,1175.430054
2004-11-17,34.75,16.59,16.98,23.33,17.59,41.84,1181.939941
2004-11-18,34.724998,16.530001000000002,16.780001000000002,23.139999,17.559998999999998,41.68,1183.550049
2004-11-19,34.595001,16.52,16.92,22.959999,17.450001,41.240002,1170.339966
2004-11-22,34.685001,16.440001000000002,17.16,23.120001,17.540001,41.119999,1177.23999
2004-11-23,34.695,16.68,17.18,23.02,17.59,41.0,1176.939941
2004-11-24,34.945,16.82,17.299999,23.209999,17.77,41.16,1181.76001
2004-11-26,35.325001,16.99,17.42,23.51,17.950001,41.48,1182.650024
2004-11-29,35.445,16.959999,17.309998999999998,23.5,18.040001,41.560001,1178.569946
2004-11-30,35.189999,16.629998999999998,17.27,23.370001,17.77,41.240002,1173.819946
2004-12-01,35.775002,16.66,17.32,23.700001,18.200001,41.799999,1191.369995
2004-12-02,35.595001,16.75,17.049999,23.66,18.190001,41.959999,1190.329956
2004-12-03,35.775002,16.879998999999998,17.07,23.780001,18.370001,42.080002,1191.170044
2004-12-06,35.825001,16.700001,17.02,23.709999,18.370001,41.639999,1190.25
2004-12-07,35.720001,16.549999,16.700001,23.73,18.200001,40.959999,1177.069946
2004-12-08,35.700001,16.0,16.68,23.610001,18.290001,41.279999,1182.810059
2004-12-09,35.630001,15.98,16.690001000000002,23.5,18.07,40.639999,1189.23999
2004-12-10,35.275002,15.93,16.41,23.25,17.940001000000006,40.279999,1188.0
2004-12-13,35.924999,16.200001,16.610001,23.65,18.34,40.639999,1198.680054
2004-12-14,35.970001,16.299999,16.48,23.700001,18.379999,40.799999,1203.380005
2004-12-15,36.169998,16.49,16.799999,23.799999,18.530001,41.0,1205.719971
2004-12-16,35.645,16.35,16.67,23.530001,18.25,40.919998,1203.209961
2004-12-17,35.445,16.58,16.719998999999998,23.299999,18.01,41.279999,1194.199951
2004-12-20,35.875,16.58,16.84,23.35,18.33,41.560001,1194.650024
2004-12-21,36.0,16.75,16.93,23.58,18.41,42.0,1205.449951
2004-12-22,36.244999,16.889999,16.93,23.700001,18.51,42.119999,1209.569946
2004-12-23,35.994999,16.32,16.76,23.65,18.459999,42.240002,1210.130005
2004-12-27,36.369999,16.629998999999998,17.059998999999998,23.959999,18.549999,42.439999,1204.920044
2004-12-28,36.445,16.75,17.129998999999998,24.0,18.68,43.279999,1213.540039
2004-12-29,36.345001,16.469998999999998,17.02,23.950001,18.549999,42.759998,1213.449951
2004-12-30,36.419998,16.6,17.18,23.98,18.68,43.16,1213.550049
2004-12-31,36.299999,16.700001,17.290001,23.879999,18.629999,43.68,1211.920044
2005-01-03,36.145,16.469998999999998,17.120001000000002,23.940001,18.549999,43.16,1202.079956
2005-01-04,35.595001,16.18,16.620001000000002,23.4,18.18,42.439999,1188.050049
2005-01-05,35.375,16.24,16.4,23.43,18.190001,42.400002,1183.73999
2005-01-06,35.474998,16.27,16.309998999999998,23.370001,18.200001,42.400002,1187.890015
2005-01-07,35.080002,16.25,16.27,23.299999,18.08,42.16,1186.189941
2005-01-10,35.220001,16.33,16.370001000000002,23.35,18.02,42.48,1190.25
2005-01-11,34.959999,16.35,16.549999,23.17,17.870001000000006,43.080002,1182.98999
2005-01-12,35.470001,16.629998999999998,16.75,23.34,17.959999,43.32,1187.699951
2005-01-13,35.099998,16.360001,16.74,23.24,17.75,42.959999,1177.449951
2005-01-14,35.150002,16.49,16.6,23.280001,17.790001,43.400002,1184.52002
2005-01-18,35.275002,16.309998999999998,16.559998999999998,23.32,17.83,43.48,1195.97998
2005-01-19,34.755001,16.23,16.530001000000002,23.1,17.629998999999994,42.68,1184.630005
2005-01-20,34.619999,16.17,16.309998999999998,22.809999,17.49,41.919998,1175.410034
2005-01-21,34.724998,16.42,16.52,23.1,17.58,42.360001,1167.869995
2005-01-24,34.895,16.51,16.48,22.969999,17.6,42.400002,1163.75
2005-01-25,34.924999,16.5,16.4,23.18,17.629998999999994,42.080002,1168.410034
2005-01-26,35.294998,16.77,16.540001,23.32,17.780001000000006,42.759998,1174.069946
2005-01-27,35.369999,17.0,16.5,23.32,17.629998999999994,42.48,1174.550049
2005-01-28,35.32,16.790001,16.43,23.15,17.58,42.360001,1171.359985
2005-01-31,35.5,16.83,16.5,23.51,17.75,42.360001,1181.27002
2005-02-01,35.875,16.99,16.66,23.610001,17.99,42.599998,1189.410034
2005-02-02,35.945,17.209999,16.73,23.709999,18.049999,42.759998,1193.189941
2005-02-03,35.605,16.99,16.690001000000002,23.530001,17.9,42.16,1189.890015
2005-02-04,35.855,17.17,16.66,23.48,18.049999,42.32,1203.030029
2005-02-07,35.595001,17.129998999999998,16.58,23.43,17.940001000000006,42.200001,1201.719971
2005-02-08,35.61500200000001,17.07,16.67,23.42,17.959999,41.959999,1202.300049
2005-02-09,35.549999,17.01,16.610001,23.379999,17.860001,41.720001,1191.98999
2005-02-10,35.875,17.469998999999998,17.08,23.629999,18.0,42.080002,1197.01001
2005-02-11,36.200001,17.549999,17.200001,23.879999,18.200001,42.400002,1205.300049
2005-02-14,36.439999,17.440001000000002,17.26,24.01,18.32,42.799999,1206.140015
2005-02-15,36.650002,17.5,17.360001,24.280001,18.42,43.0,1210.119995
2005-02-16,36.599998,17.49,17.33,24.110001,18.389999,42.400002,1210.339966
2005-02-17,36.75,17.49,17.379998999999998,24.120001,18.27,42.16,1200.75
2005-02-18,36.799999,17.549999,17.41,24.43,18.34,42.599998,1201.589966
2005-02-22,36.615002,17.639999,17.51,24.35,18.25,42.52,1184.160034
2005-02-23,36.700001,17.48,17.450001,24.18,18.26,42.200001,1190.800049
2005-02-24,36.849998,17.309998999999998,17.450001,24.360001,18.32,42.32,1200.199951
2005-02-25,37.299999,17.51,17.629998999999994,24.799999,18.469999,42.799999,1211.369995
2005-02-28,37.044998,17.74,17.6,24.690001,18.48,43.240002,1203.599976
2005-03-01,37.195,17.639999,17.530001000000002,24.629999,18.52,43.560001,1210.410034
2005-03-02,36.73,17.629998999999994,17.68,24.620001,18.450001,43.360001,1210.079956
2005-03-03,36.91,17.76,17.690001000000006,24.48,18.440001,43.240002,1210.469971
2005-03-04,37.575001,18.040001,18.1,24.950001,18.73,43.919998,1222.119995
2005-03-07,37.525002,18.08,18.049999,25.01,18.75,43.84,1225.310059
2005-03-08,37.695,18.219999,18.32,25.1,18.799999,43.639999,1219.430054
2005-03-09,37.445,18.09,18.23,25.08,18.719999,43.799999,1207.01001
2005-03-10,37.450001,18.0,17.99,25.07,18.700001,44.119999,1209.25
2005-03-11,37.400002,17.9,18.049999,25.08,18.709999,44.200001,1200.079956
2005-03-14,37.494999,17.99,18.030001,24.889999,18.780001,43.68,1206.829956
2005-03-15,37.150002,17.93,18.01,24.879999,18.59,43.48,1197.75
2005-03-16,37.110001,18.040001,17.950001,24.77,18.450001,43.48,1188.069946
2005-03-17,37.049999,18.07,18.15,24.82,18.459999,43.52,1190.209961
2005-03-18,36.875,18.139999,18.110001,24.700001,18.370001,43.720001,1189.650024
2005-03-21,36.645,17.959999,17.879998999999994,24.5,18.110001,43.560001,1183.780029
2005-03-22,36.02,17.65,17.799999,24.129999,17.85,43.279999,1171.709961
2005-03-23,36.044998,17.110001,17.459999,24.1,17.91,42.959999,1172.530029
2005-03-24,36.150002,16.93,17.5,24.16,17.98,42.84,1171.420044
2005-03-28,36.125,17.049999,17.309998999999998,24.15,17.940001000000006,42.84,1174.280029
2005-03-29,35.700001,16.799999,17.26,24.18,17.9,41.560001,1165.359985
2005-03-30,36.25,17.0,17.4,24.35,18.1,41.880001,1181.410034
2005-03-31,36.150002,16.959999,17.85,24.18,18.08,41.959999,1180.589966
2005-04-01,35.830002,17.08,17.77,24.209999,17.969998999999994,41.84,1172.920044
2005-04-04,35.945,16.969998999999998,17.68,24.059999,17.9,41.799999,1176.119995
2005-04-05,36.125,17.1,17.75,24.139999,17.92,42.279999,1181.390015
2005-04-06,36.174999,16.91,17.84,24.41,18.0,42.279999,1184.069946
2005-04-07,36.450001,17.030001000000002,17.700001,24.33,18.049999,42.439999,1191.140015
2005-04-08,36.424999,17.18,17.610001,24.549999,18.120001,42.32,1181.199951
2005-04-11,36.700001,17.24,17.530001000000002,24.58,18.219999,42.200001,1181.209961
